exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_comparison,0,4,0,0,4,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_dict1,9,15,7,2,8,0.7778,0.4667,0.5833,0.4118,0.0000
ae_adl_dict2,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_dict3,9,16,6,3,10,0.6667,0.3750,0.4800,0.3158,0.0000
ae_adl_file1,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_file2,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_findmax,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_for,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_format1,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_format2,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions1,0,4,0,0,4,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions3,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_greet,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hello,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hiscore1,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hiscore2,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_ifelifelse,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_ifelse,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_input1,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_input2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists1,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists2,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists3,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
