exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_comparison,13,9,9,4,0,0.6923,1.0000,0.8182,0.6923,0.0000
ae_adl_dict1,16,14,13,3,1,0.8125,0.9286,0.8667,0.7647,0.0000
ae_adl_dict2,15,12,12,3,0,0.8000,1.0000,0.8889,0.8000,0.0000
ae_adl_dict3,21,19,17,4,2,0.8095,0.8947,0.8500,0.7391,0.0000
ae_adl_file1,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_file2,16,16,15,1,1,0.9375,0.9375,0.9375,0.8824,0.0000
ae_adl_findmax,17,14,14,3,0,0.8235,1.0000,0.9032,0.8235,0.0000
ae_adl_for,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_format1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_format2,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions1,5,5,5,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions2,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions3,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
ae_adl_greet,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hiscore1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_hiscore2,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_ifelifelse,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_ifelse,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_adl_input1,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_input2,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_lists1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_lists2,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_lists3,15,15,15,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_logic,13,12,11,2,1,0.8462,0.9167,0.8800,0.7857,0.0000
ae_adl_nested_if,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_adl_objects1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_objects2,19,18,17,2,1,0.8947,0.9444,0.9189,0.8500,0.0000
ae_adl_objects3,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
ae_adl_recursion,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_returnvalue,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_simple_arithmetics,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_strings,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_swap,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_tryexcept1,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_tryexcept2,15,15,15,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_vals_refs1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_vals_refs2,9,10,9,0,1,1.0000,0.9000,0.9474,0.9000,0.0000
ae_adl_vals_refs3,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_variables,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_while,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_assignment,6,6,6,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_class1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_python_class2,19,19,17,2,2,0.8947,0.8947,0.8947,0.8095,0.0000
ae_python_file,20,19,19,1,0,0.9500,1.0000,0.9744,0.9500,0.0000
ae_python_float,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_for,12,9,9,3,0,0.7500,1.0000,0.8571,0.7500,0.0000
ae_python_function,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_if,15,9,9,6,0,0.6000,1.0000,0.7500,0.6000,0.0000
ae_python_input,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_intro,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_list,21,19,18,3,1,0.8571,0.9474,0.9000,0.8182,0.0000
ae_python_split,20,20,18,2,2,0.9000,0.9000,0.9000,0.8182,0.0000
ae_python_while,17,16,16,1,0,0.9412,1.0000,0.9697,0.9412,0.0000
objects_classes_account,0,23,0,0,23,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_loan,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_point,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_tv,0,25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.0000
ps_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_2d_list,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
ps_python_add_to_list,12,12,11,1,1,0.9167,0.9167,0.9167,0.8462,0.0000
ps_python_addition,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_bigger_than,8,7,7,1,0,0.8750,1.0000,0.9333,0.8750,0.0000
ps_python_calculate_function,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_class_person,12,12,11,1,1,0.9167,0.9167,0.9167,0.8462,0.0000
ps_python_class_point,13,13,11,2,2,0.8462,0.8462,0.8462,0.7333,0.0000
ps_python_comparisons,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
ps_python_conditionals_temperature,13,11,10,3,1,0.7692,0.9091,0.8333,0.7143,0.0000
