exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_comparison,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_dict1,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_dict2,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_dict3,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_file1,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_file2,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_findmax,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_for,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_format1,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_format2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions1,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions2,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_functions3,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_greet,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hello,0,4,0,0,4,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hiscore1,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_hiscore2,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_ifelifelse,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_ifelse,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_input1,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_input2,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists1,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists2,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_lists3,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_logic,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_nested_if,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_objects1,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_objects2,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_objects3,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_recursion,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_returnvalue,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_simple_arithmetics,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_strings,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_swap,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_tryexcept1,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_tryexcept2,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_vals_refs1,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_vals_refs2,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_vals_refs3,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_variables,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_adl_while,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_assignment,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_class1,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_class2,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_file,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_float,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_for,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_function,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_if,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_input,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_intro,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_list,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_split,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
ae_python_while,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
bjects_classes_loan,19,0,0,19,0,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_account,25,23,22,3,1,0.8800,0.9565,0.9167,0.8462,0.0000
objects_classes_loan,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_point,11,14,11,0,3,1.0000,0.7857,0.8800,0.7857,0.0000
objects_classes_tv,0,25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.0000
ps_hello,0,4,0,0,4,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_2d_list,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_add_to_list,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_addition,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_bigger_than,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_calculate_function,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_class_person,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_class_point,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_comparisons,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_conditionals_temperature,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_dict_filter,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_dict_keys,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_dict_values,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_for_odd_or_even,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_iteration_addition,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_iteration_multiplication,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_list_iteration_zoo,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_list_to_dict,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_modulo_is_even,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_nested_calls,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_nested_ifs,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_nested_lists_indexing,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
