exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_comparison,16,9,9,7,0,0.5625,1.0000,0.7200,0.5625,0.0000
ae_adl_dict1,19,14,13,6,1,0.6842,0.9286,0.7879,0.6500,0.0000
ae_adl_dict2,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_dict3,21,19,17,4,2,0.8095,0.8947,0.8500,0.7391,0.0000
ae_adl_file1,17,15,15,2,0,0.8824,1.0000,0.9375,0.8824,0.0000
ae_adl_file2,24,16,15,9,1,0.6250,0.9375,0.7500,0.6000,0.0000
ae_adl_findmax,19,14,14,5,0,0.7368,1.0000,0.8485,0.7368,0.0000
ae_adl_for,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_format1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_format2,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ae_adl_functions1,6,5,4,2,1,0.6667,0.8000,0.7273,0.5714,0.0000
ae_adl_functions2,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_adl_functions3,14,14,12,2,2,0.8571,0.8571,0.8571,0.7500,0.0000
ae_adl_greet,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hiscore1,15,11,11,4,0,0.7333,1.0000,0.8462,0.7333,0.0000
ae_adl_hiscore2,14,11,11,3,0,0.7857,1.0000,0.8800,0.7857,0.0000
ae_adl_ifelifelse,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ae_adl_ifelse,15,12,11,4,1,0.7333,0.9167,0.8148,0.6875,0.0000
ae_adl_input1,12,11,10,2,1,0.8333,0.9091,0.8696,0.7692,0.0000
ae_adl_input2,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_lists1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_lists2,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_lists3,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_logic,14,12,11,3,1,0.7857,0.9167,0.8462,0.7333,0.0000
ae_adl_nested_if,16,12,12,4,0,0.7500,1.0000,0.8571,0.7500,0.0000
ae_adl_objects1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_objects2,23,18,18,5,0,0.7826,1.0000,0.8780,0.7826,0.0000
ae_adl_objects3,18,16,15,3,1,0.8333,0.9375,0.8824,0.7895,0.0000
ae_adl_recursion,17,13,13,4,0,0.7647,1.0000,0.8667,0.7647,0.0000
ae_adl_returnvalue,15,14,14,1,0,0.9333,1.0000,0.9655,0.9333,0.0000
ae_adl_simple_arithmetics,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_strings,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
ae_adl_swap,5,7,5,0,2,1.0000,0.7143,0.8333,0.7143,0.0000
ae_adl_tryexcept1,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_tryexcept2,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_vals_refs1,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
ae_adl_vals_refs2,11,10,9,2,1,0.8182,0.9000,0.8571,0.7500,0.0000
ae_adl_vals_refs3,13,10,10,3,0,0.7692,1.0000,0.8696,0.7692,0.0000
ae_adl_variables,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_while,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_python_assignment,6,6,6,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_class1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_python_class2,21,19,18,3,1,0.8571,0.9474,0.9000,0.8182,0.0000
