exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
ae_adl_comparison,14,9,9,5,0,0.6429,1.0000,0.7826,0.6429,0.0000
ae_adl_dict1,16,14,13,3,1,0.8125,0.9286,0.8667,0.7647,0.0000
ae_adl_dict2,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_dict3,23,19,18,5,1,0.7826,0.9474,0.8571,0.7500,0.0000
ae_adl_file1,21,15,15,6,0,0.7143,1.0000,0.8333,0.7143,0.0000
ae_adl_file2,23,16,15,8,1,0.6522,0.9375,0.7692,0.6250,0.0000
ae_adl_findmax,18,14,14,4,0,0.7778,1.0000,0.8750,0.7778,0.0000
ae_adl_for,15,10,10,5,0,0.6667,1.0000,0.8000,0.6667,0.0000
ae_adl_format1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ae_adl_format2,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ae_adl_functions1,5,5,5,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions2,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_functions3,15,14,14,1,0,0.9333,1.0000,0.9655,0.9333,0.0000
ae_adl_greet,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hiscore1,12,11,10,2,1,0.8333,0.9091,0.8696,0.7692,0.0000
ae_adl_hiscore2,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ae_adl_ifelifelse,14,11,11,3,0,0.7857,1.0000,0.8800,0.7857,0.0000
ae_adl_ifelse,16,12,12,4,0,0.7500,1.0000,0.8571,0.7500,0.0000
ae_adl_input1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_input2,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_lists1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_lists2,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_lists3,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_logic,14,12,11,3,1,0.7857,0.9167,0.8462,0.7333,0.0000
ae_adl_nested_if,15,12,12,3,0,0.8000,1.0000,0.8889,0.8000,0.0000
ae_adl_objects1,8,6,6,2,0,0.7500,1.0000,0.8571,0.7500,0.0000
ae_adl_objects2,21,18,18,3,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_objects3,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
ae_adl_recursion,18,13,13,5,0,0.7222,1.0000,0.8387,0.7222,0.0000
ae_adl_returnvalue,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_simple_arithmetics,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_strings,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
ae_adl_swap,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_tryexcept1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_tryexcept2,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_vals_refs1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_vals_refs2,10,10,9,1,1,0.9000,0.9000,0.9000,0.8182,0.0000
ae_adl_vals_refs3,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_variables,11,9,9,2,0,0.8182,1.0000,0.9000,0.8182,0.0000
ae_adl_while,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_python_assignment,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_python_class1,11,6,6,5,0,0.5455,1.0000,0.7059,0.5455,0.0000
ae_python_class2,22,19,18,4,1,0.8182,0.9474,0.8780,0.7826,0.0000
ae_python_file,29,19,18,11,1,0.6207,0.9474,0.7500,0.6000,0.0000
ae_python_float,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
ae_python_for,14,9,9,5,0,0.6429,1.0000,0.7826,0.6429,0.0000
ae_python_function,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_if,15,9,8,7,1,0.5333,0.8889,0.6667,0.5000,0.0000
ae_python_input,8,7,7,1,0,0.8750,1.0000,0.9333,0.8750,0.0000
ae_python_intro,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_list,22,19,18,4,1,0.8182,0.9474,0.8780,0.7826,0.0000
ae_python_split,22,20,19,3,1,0.8636,0.9500,0.9048,0.8261,0.0000
ae_python_while,20,16,16,4,0,0.8000,1.0000,0.8889,0.8000,0.0000
bjects_classes_loan,21,0,0,21,0,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_account,26,23,21,5,2,0.8077,0.9130,0.8571,0.7500,0.0000
objects_classes_loan,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_point,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
objects_classes_tv,0,25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.0000
ps_hello,5,4,4,1,0,0.8000,1.0000,0.8889,0.8000,0.0000
ps_python_2d_list,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
ps_python_add_to_list,18,12,10,8,2,0.5556,0.8333,0.6667,0.5000,0.0000
ps_python_addition,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ps_python_bigger_than,8,7,7,1,0,0.8750,1.0000,0.9333,0.8750,0.0000
ps_python_calculate_function,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
