exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,12,13,12,0,1,1.0000,0.9231,0.9600,0.9231,0.0000
ae_adl_comparison,13,9,9,4,0,0.6923,1.0000,0.8182,0.6923,0.0000
ae_adl_dict1,15,14,12,3,2,0.8000,0.8571,0.8276,0.7059,0.0000
ae_adl_dict2,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_adl_dict3,23,19,18,5,1,0.7826,0.9474,0.8571,0.7500,0.0000
ae_adl_file1,19,15,15,4,0,0.7895,1.0000,0.8824,0.7895,0.0000
ae_adl_file2,23,16,15,8,1,0.6522,0.9375,0.7692,0.6250,0.0000
ae_adl_findmax,17,14,14,3,0,0.8235,1.0000,0.9032,0.8235,0.0000
ae_adl_for,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
ae_adl_format1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ae_adl_format2,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ae_adl_functions1,5,5,5,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions2,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_functions3,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
ae_adl_greet,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_hiscore1,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ae_adl_hiscore2,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ae_adl_ifelifelse,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ae_adl_ifelse,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_input1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_input2,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_lists1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_lists2,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
ae_adl_lists3,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_logic,13,12,11,2,1,0.8462,0.9167,0.8800,0.7857,0.0000
ae_adl_nested_if,15,12,12,3,0,0.8000,1.0000,0.8889,0.8000,0.0000
ae_adl_objects1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_objects2,21,18,18,3,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_adl_objects3,16,16,15,1,1,0.9375,0.9375,0.9375,0.8824,0.0000
ae_adl_recursion,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
ae_adl_returnvalue,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_simple_arithmetics,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_strings,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
ae_adl_swap,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_tryexcept1,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ae_adl_tryexcept2,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
ae_adl_vals_refs1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_vals_refs2,9,10,9,0,1,1.0000,0.9000,0.9474,0.9000,0.0000
ae_adl_vals_refs3,10,10,9,1,1,0.9000,0.9000,0.9000,0.8182,0.0000
ae_adl_variables,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_adl_while,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ae_python_assignment,6,6,6,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_class1,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
ae_python_class2,22,19,18,4,1,0.8182,0.9474,0.8780,0.7826,0.0000
ae_python_file,26,19,18,8,1,0.6923,0.9474,0.8000,0.6667,0.0000
ae_python_float,12,13,12,0,1,1.0000,0.9231,0.9600,0.9231,0.0000
ae_python_for,14,9,9,5,0,0.6429,1.0000,0.7826,0.6429,0.0000
ae_python_function,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_if,15,9,8,7,1,0.5333,0.8889,0.6667,0.5000,0.0000
ae_python_input,7,7,7,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_intro,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ae_python_list,20,19,17,3,2,0.8500,0.8947,0.8718,0.7727,0.0000
ae_python_split,22,20,19,3,1,0.8636,0.9500,0.9048,0.8261,0.0000
ae_python_while,19,16,16,3,0,0.8421,1.0000,0.9143,0.8421,0.0000
objects_classes_account,26,23,21,5,2,0.8077,0.9130,0.8571,0.7500,0.0000
objects_classes_loan,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_point,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
objects_classes_tv,0,25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.0000
ps_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
