exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_adl_arithmetics2,4,8,2,2,6,0.5000,0.2500,0.3333,0.2000,0.0000
ae_adl_comparison,4,4,2,2,2,0.5000,0.5000,0.5000,0.3333,0.0000
ae_adl_dict1,15,15,9,6,6,0.6000,0.6000,0.6000,0.4286,0.0000
ae_adl_dict2,12,13,6,6,7,0.5000,0.4615,0.4800,0.3158,0.0000
ae_adl_dict3,15,16,10,5,6,0.6667,0.6250,0.6452,0.4762,0.0000
ae_adl_file1,13,15,8,5,7,0.6154,0.5333,0.5714,0.4000,0.0000
ae_adl_file2,14,14,8,6,6,0.5714,0.5714,0.5714,0.4000,0.0000
ae_adl_findmax,10,10,6,4,4,0.6000,0.6000,0.6000,0.4286,0.0000
ae_adl_for,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
ae_adl_format1,5,6,3,2,3,0.6000,0.5000,0.5455,0.3750,0.0000
ae_adl_format2,6,6,3,3,3,0.5000,0.5000,0.5000,0.3333,0.0000
ae_adl_functions1,4,4,1,3,3,0.2500,0.2500,0.2500,0.1429,0.0000
ae_adl_functions2,6,8,3,3,5,0.5000,0.3750,0.4286,0.2727,0.0000
ae_adl_functions3,6,9,3,3,6,0.5000,0.3333,0.4000,0.2500,0.0000
ae_adl_greet,5,5,2,3,3,0.4000,0.4000,0.4000,0.2500,0.0000
ae_adl_hello,2,3,1,1,2,0.5000,0.3333,0.4000,0.2500,0.0000
ae_adl_hiscore1,7,6,3,4,3,0.4286,0.5000,0.4615,0.3000,0.0000
ae_adl_hiscore2,6,6,2,4,4,0.3333,0.3333,0.3333,0.2000,0.0000
ae_adl_ifelifelse,6,6,3,3,3,0.5000,0.5000,0.5000,0.3333,0.0000
ae_adl_ifelse,6,7,3,3,4,0.5000,0.4286,0.4615,0.3000,0.0000
ae_adl_input1,7,8,5,2,3,0.7143,0.6250,0.6667,0.5000,0.0000
ae_adl_input2,7,8,5,2,3,0.7143,0.6250,0.6667,0.5000,0.0000
ae_adl_lists1,10,8,5,5,3,0.5000,0.6250,0.5556,0.3846,0.0000
ae_adl_lists2,5,6,3,2,3,0.6000,0.5000,0.5455,0.3750,0.0000
ae_adl_lists3,13,12,8,5,4,0.6154,0.6667,0.6400,0.4706,0.0000
